Zaman,Irtifa,PM2.5,PM10,Sicaklik,Nem,Basinc,Ivme,Hiz,Enlem,Boylam,Batarya
0.8981468832570343,50,39.072042612671716,47.35974360969738,24.867759149581726,45.05383619625471,1007.3676470588235,8.980294759949121,89.73312298688018,38.35847101333993,33.68213263790243,7.3950000000000005
0.861723115350163,113,38.120663070980704,47.50277134436015,24.59852126899811,45.11871608280216,999.9558823529412,9.172046870764316,85.89676882266653,38.358413899923626,33.682087167976235,7.3887
0.4094023651608728,165,38.102326642499825,51.26925065991579,24.345580576338175,46.29008570739697,993.8382352941177,7.646278806181139,100.63455474773991,38.3585396865181,33.682105150090024,7.383500000000001
0.7247567684086601,214,37.23834735169144,49.57471350737029,23.70357850846148,45.788302010879654,988.0735294117648,7.008291200563021,142.99842012363132,38.35854240278173,33.68220282329514,7.3786000000000005
0.48787099228644915,273,36.65960258925159,49.74764708836356,23.682870611360816,46.50512721426069,981.1323529411765,7.208385164882742,129.76371713053723,38.35849923054676,33.682095341494815,7.3727
0.6902252095248158,319,37.0695439175708,47.112515462051135,23.70129597730681,47.38325613123614,975.7205882352941,8.967667184084979,107.70836472006991,38.3584259771148,33.68212295925054,7.3681
0.6366452513560891,388,36.58334547690128,47.446299267563354,22.778749277787345,46.992477742360634,967.6029411764706,7.206406088145726,118.54437460243273,38.35847165035418,33.68206210578934,7.3612
0.3830105070240182,438,34.74375868927735,47.92998322222946,22.85211172907739,47.29675750453797,961.7205882352941,9.498220288574561,126.89307673985114,38.3585460673278,33.68216404579797,7.3562
0.7007325416966483,496,34.99867399627696,42.090718242703744,22.40130591982576,47.942205286654826,954.8970588235294,8.124071211059674,115.40311901951057,38.358582948052835,33.68217539408442,7.3504000000000005
0.6472343222664255,562,33.50169830285718,46.18632769525743,22.378871336123158,48.43619514657747,947.1323529411765,8.49379805412003,113.4048157024386,38.358556610305364,33.6821674687338,7.343800000000001
0.8789156074553772,607,33.666769502389684,41.298663876719424,22.242552279556275,48.38013812562202,941.8382352941177,7.84880900243895,142.95045520274277,38.358554530146094,33.68216839918761,7.339300000000001
0.3252780600769192,660,33.95993166356375,47.43986921703434,21.660032709772068,50.2988626140365,935.6029411764706,9.310811143031351,148.09154220343203,38.35852049218684,33.68221180774345,7.3340000000000005
0.013606628066239468,703,33.22332429629131,43.50331254760754,21.298592524752827,48.75485913569422,930.5441176470588,8.525545943674135,118.19422516415223,38.358605445587045,33.68211483332876,7.329700000000001
0.43364776813462336,747,32.35385934564459,44.929016532431106,21.159939047411243,50.52553005095971,925.3676470588235,6.981970279625574,118.65128785957003,38.35843939916636,33.68208599204285,7.3253
0.8809446651407035,799,31.44128914464467,39.96511648050009,21.28594046382801,49.33103372719013,919.25,8.240417225458653,122.1904908215613,38.3584771283147,33.68206623844421,7.3201
0.275724855905099,862,30.550007785483217,37.497151241608236,20.536037853011585,50.35804160162211,911.8382352941177,9.27317474456379,143.2226194966628,38.35841398723029,33.68205798469711,7.3138000000000005
0.39282231356377273,877,30.6238497391617,39.977000369188694,20.731157737010676,49.90871163350501,910.0735294117648,-1.530881709282027,28.653818746969584,38.358465170949216,33.68219671065229,7.3123000000000005
0.3252082624129351,902,30.598230476219687,37.82596895904112,20.752324335075684,50.570020506211954,907.1323529411765,-0.9228042714025526,23.392334352967534,38.358463306543804,33.68205940991581,7.3098
0.0718085610103032,915,31.833136508827256,42.302959139982235,20.665863355498097,50.406822313339376,905.6029411764706,-1.011846263409888,41.59607648798966,38.35852129313672,33.68222756254297,7.3085
0.03235575366544219,932,30.88720468179003,38.240130257760825,20.48790861513773,50.48436978201478,903.6029411764706,-1.7192453131999985,26.279257242177373,38.358445927318506,33.68215709990047,7.3068
0.708587387224761,948,31.022043268448297,41.024302030461804,20.22449994278188,51.26065329502404,901.7205882352941,-1.2232191567220179,24.603195700975675,38.3584719136071,33.68217442426027,7.3052
0.10289374460543921,967,30.003916028691805,37.77849480764871,20.13150728700637,50.75636386007558,899.4852941176471,-1.0128804896201755,60.33293260508239,38.35858580473646,33.68207080349706,7.3033
0.20484506985651996,990,29.62661021172969,40.01244526402803,20.238152993290527,51.38815637741187,896.7794117647059,-1.325954855890956,52.00861450754395,38.35842938701786,33.6821643428433,7.301
0.10022791745816106,1013,30.39436614220046,39.401888308138695,20.112963652186696,51.35259749898002,894.0735294117648,-0.7799045747142015,46.22853339140312,38.358557927379216,33.682150425917825,7.2987
0.6159760920288386,1028,30.15086096410861,42.112542027915325,20.041606171270978,50.980619725439844,892.3088235294117,-0.7317144402715035,64.51666925101497,38.35855488643624,33.68216157840099,7.2972
0.5144250769042206,1046,30.35929156325746,37.273564992544316,19.4943719000243,51.45716104213107,890.1911764705883,-1.354932967638658,45.746845843099386,38.35844895963077,33.682233496454984,7.295400000000001
0.46532875629888504,1057,29.880896939381824,40.69284018907915,19.534786042897455,51.92991577479232,888.8970588235294,-1.7777152975190103,67.48328248306697,38.35858180031925,33.682206337611746,7.294300000000001
0.08048497845785074,1077,28.259224024323917,35.02401950162496,19.383461352241127,51.977007489617534,886.5441176470588,-0.6948576657552659,44.32993400064548,38.358425303007,33.68210236992336,7.2923
0.8924949644564056,1088,28.346361170127416,35.8236252639331,19.858358468044575,52.940943353033816,885.25,-0.8442291658978478,53.04512471081962,38.35858781583952,33.68207530018196,7.291200000000001
0.012845070995031627,1108,29.030916818914985,38.34100378714364,19.34711211667556,51.8690110315143,882.8970588235294,-1.4676852921589287,66.46575036533937,38.358591439795006,33.682097614539614,7.2892
0.9454207112525944,1119,29.68004554963295,40.957463284455514,19.230417123841317,52.738624209665474,881.6029411764706,-0.6846312043358649,55.33181727156646,38.35842245326862,33.68216930691417,7.2881
0.9587537896969421,1130,28.320752244316594,36.499709502505944,19.45218386973017,52.76259012052971,880.3088235294117,-1.4550071498690862,51.23438298927599,38.35860145869004,33.682139408330364,7.287
0.20836297604488496,1152,28.977036046071646,36.894808223998716,19.37495477177475,53.56864005589763,877.7205882352941,-1.4843053174911374,45.21191113490843,38.35845540303316,33.68205921934451,7.284800000000001
0.10945996326562346,1162,28.005624752934853,35.811311824666184,19.468037375077998,53.34420012836648,876.5441176470588,-1.3899746324423214,23.75209827458051,38.358547406258175,33.68223146006147,7.2838
0.2837098439309256,1180,28.37965377932313,36.72263960448209,19.347386130377615,52.11946617338529,874.4264705882354,-1.6672473719936505,21.080342705216026,38.35848582337805,33.682202634505366,7.282
0.5906748037848206,1191,28.49405532686552,38.83183734033668,19.335345211242092,52.923062419322726,873.1323529411765,-1.3083579675695223,27.520419076848444,38.358520205032264,33.682116896012616,7.2809
0.6776521147633213,1211,27.594476412272382,34.46522659274965,18.847047426222723,52.909037586267104,870.7794117647059,-1.5687470854649475,61.610525273590284,38.35860816393428,33.682224541154,7.2789
0.5283451231220554,1233,27.76310143228242,37.342910668952634,18.798214033357652,52.36265152493817,868.1911764705883,-1.2173907417482508,45.030265556490285,38.35844937427921,33.68216639663586,7.2767
0.9876245543268982,1255,28.22766355517357,33.936776001402066,18.974012642760734,52.9383231181414,865.6029411764706,-1.0625203640362808,47.254064506723026,38.35841689332703,33.68206565003615,7.274500000000001
0.319956836716329,1272,27.160980740551718,35.05868315226218,18.608298117760203,52.94677780024319,863.6029411764706,-1.4462967621403138,60.511402649279724,38.35848014464531,33.68221090996064,7.2728
0.7302102987268375,1292,27.69982696466659,33.79557442039093,18.33301838459656,53.428867318069955,861.25,-0.8539037153992894,20.528684100835324,38.3584254800123,33.68216765221577,7.2708
0.567823908815829,1306,26.723283593054752,36.13984267064649,18.18661501241857,54.32635853786918,859.6029411764706,-0.7224487239789315,63.909929074944685,38.35847612422503,33.68214465123473,7.2694
0.9783570976608128,1319,27.679078685288506,37.38767449467945,18.54000697782263,53.492289077349795,858.0735294117646,-1.5384189978100948,25.03818328627736,38.358560020846625,33.682216423042725,7.2681000000000004
0.5157788909409676,1332,26.62148506508301,36.71942253677972,18.06559499045228,54.08161661720607,856.5441176470588,-1.5649184008513397,61.29107503834189,38.358602209205195,33.682048755851305,7.2668
0.839212557503476,1342,26.844946944924082,36.51718306578811,18.41488749567746,53.73720113061502,855.3676470588235,-0.8832341675892723,28.076265479378172,38.35853251182307,33.682139499294934,7.2658000000000005
0.1895876366492144,1366,25.457244867883542,34.644743259037256,17.908057259812473,53.2007323917002,852.5441176470588,-1.594392142456322,33.00844762458854,38.35850051623589,33.68222632837912,7.263400000000001
0.5690476501555772,1384,25.326369390868045,32.85064360196693,17.975048169208527,54.20907055099185,850.4264705882354,-1.7287236943376245,25.80037845132264,38.35855494710469,33.68204876127418,7.2616000000000005
0.5526818419178798,1398,26.97323119138995,34.98605922636796,18.301404360936754,53.81481561937847,848.7794117647059,-1.6614475968462838,48.54927468634895,38.35844447546072,33.68211932323152,7.2602
0.09781468418236494,1416,41.55840329803063,53.63782573475903,18.112165691412823,55.371663337235205,846.6617647058823,-1.1292741477078643,25.390516735225525,38.35850794951887,33.68221728992459,7.2584
0.46010155990052737,1433,39.78588980421124,47.926694420210886,18.084483402653483,54.18498467783899,844.6617647058823,-1.721672414630306,43.00440671649122,38.35856713997132,33.68209200036933,7.2567
0.4597195139266905,1456,40.883174223409334,56.14456305052491,17.791642239216344,55.04223000789757,841.9558823529412,-0.6288928013285913,66.43018487529724,38.35856116674391,33.682201913669786,7.2544
0.8559949323482173,1479,39.634448048041186,49.47983200242152,17.830375916400005,55.751325582129816,839.25,-1.795081782018789,31.20407330874255,38.358471506757205,33.682106274905,7.2521
0.5473239858972061,1502,40.15655522115559,52.611903661164334,17.78681010459013,55.711973461868006,836.5441176470588,-1.7589286554135535,37.13783827541924,38.35847212563332,33.682104566528565,7.2498000000000005
0.06736314128363996,1515,39.597213472901316,50.11383679401579,17.18361867189106,55.346237523406316,835.0147058823529,-0.6412989761408339,68.33825354692871,38.35855978531668,33.68223613088749,7.2485
0.0408531705577464,1527,39.554251971647645,48.256196442130424,17.285948290796764,54.392743245313,833.6029411764706,-1.5259888086253832,50.54436367902641,38.3585411465919,33.68204625640621,7.2473
0.19901061440331003,1550,40.27482957262651,48.76075873628477,17.158136542066394,54.65818433191718,830.8970588235294,-0.678491259410388,32.35384522896712,38.358522410513494,33.682168788852806,7.245
0.2585164113599884,1565,38.61517179735867,51.98977813914166,17.143730753012814,54.45509101270718,829.1323529411765,-1.7935637145348566,33.29663937370241,38.35858394135523,33.68207428841518,7.2435
0.36401633416669954,1584,39.40242529757538,52.220088985145146,16.938615765394136,55.19627585932974,826.8970588235294,-1.3827673055313972,38.63256477921536,38.358495540772644,33.68217001382219,7.2416
0.6324958377616086,1600,23.513942836160577,31.99485491577829,17.04557796584213,56.08378700352282,825.0147058823529,-0.7916282861353829,44.60819784692137,38.358554333215686,33.682139807671376,7.24
0.9411763879827615,1622,24.7495293632052,32.03005056847982,16.78840234408539,56.50323438780301,822.4264705882354,-1.7884995165161988,44.549022599143086,38.35849579080245,33.682158053695304,7.2378
0.9463923344209421,1645,24.3718536036139,31.943015842886226,16.601639170074563,56.46908739559081,819.7205882352941,-1.4059756965322767,48.748095070798485,38.35857807703194,33.68211498793073,7.2355
